DATA:,NODE #95,
,,
FROM:,01-05-2019 05:52,
TO:,04-09-2019 05:52,
,,
SENSOR:,Soil moisture,%
VALUE, TIMESTAMP,
51,03-06-2019 04:45,
51,03-06-2019 04:47,
53,03-06-2019 07:43,
55,03-06-2019 10:42,
55,03-06-2019 10:44,
55,03-06-2019 10:49,
52,03-06-2019 13:40,
52,03-06-2019 13:43,
52,03-06-2019 13:48,
46,03-06-2019 16:39,
46,03-06-2019 16:41,
44,03-06-2019 19:38,
44,03-06-2019 19:40,
44,03-06-2019 19:45,
43,03-06-2019 22:36,
43,03-06-2019 22:38,
47,04-06-2019 01:35,
47,04-06-2019 01:37,
47,04-06-2019 01:42,
48,04-06-2019 04:33,
48,04-06-2019 04:36,
48,04-06-2019 04:41,
51,04-06-2019 07:32,
51,04-06-2019 07:34,
51,04-06-2019 07:39,
53,04-06-2019 10:31,
53,04-06-2019 10:33,
50,04-06-2019 13:29,
50,04-06-2019 13:31,
50,04-06-2019 13:37,
45,04-06-2019 16:28,
45,04-06-2019 16:30,
45,04-06-2019 16:35,
43,04-06-2019 19:26,
43,04-06-2019 19:28,
44,04-06-2019 22:25,
44,04-06-2019 22:27,
44,04-06-2019 22:32,
45,05-06-2019 01:23,
48,05-06-2019 04:22,
48,05-06-2019 04:24,
48,05-06-2019 04:29,
50,05-06-2019 07:21,
54,05-06-2019 10:21,
54,05-06-2019 10:27,
54,05-06-2019 13:18,
54,05-06-2019 13:20,
54,05-06-2019 13:25,
53,05-06-2019 16:16,
53,05-06-2019 16:19,
51,05-06-2019 19:15,
51,05-06-2019 19:17,
51,05-06-2019 19:22,
53,05-06-2019 22:14,
53,05-06-2019 22:16,
53,05-06-2019 22:21,
53,06-06-2019 01:12,
53,06-06-2019 01:15,
53,06-06-2019 01:20,
55,06-06-2019 04:11,
55,06-06-2019 04:13,
56,06-06-2019 07:09,
60,06-06-2019 10:08,
60,06-06-2019 10:10,
60,06-06-2019 10:15,
60,06-06-2019 13:07,
60,06-06-2019 13:09,
56,06-06-2019 16:05,
56,06-06-2019 16:07,
52,06-06-2019 19:04,
51,06-06-2019 22:02,
51,07-06-2019 01:01,
51,07-06-2019 01:03,
51,07-06-2019 01:09,
52,07-06-2019 04:00,
52,07-06-2019 04:02,
54,07-06-2019 06:58,
57,07-06-2019 09:57,
57,07-06-2019 09:59,
57,07-06-2019 10:04,
53,07-06-2019 12:55,
45,07-06-2019 15:54,
45,07-06-2019 15:56,
45,07-06-2019 16:02,
40,07-06-2019 18:53,
40,07-06-2019 21:51,
38,08-06-2019 00:50,
38,08-06-2019 00:52,
38,08-06-2019 00:57,
39,08-06-2019 03:48,
39,08-06-2019 03:51,
39,08-06-2019 03:56,
42,08-06-2019 06:47,
42,08-06-2019 06:49,
42,08-06-2019 06:54,
46,08-06-2019 09:46,
46,08-06-2019 09:48,
46,08-06-2019 12:44,
46,08-06-2019 12:46,
43,08-06-2019 15:43,
40,08-06-2019 18:41,
40,08-06-2019 18:43,
41,08-06-2019 21:41,
41,08-06-2019 21:43,
40,09-06-2019 00:39,
40,09-06-2019 00:42,
40,09-06-2019 00:47,
43,09-06-2019 03:38,
43,09-06-2019 03:40,
43,09-06-2019 03:45,
45,09-06-2019 06:37,
45,09-06-2019 06:39,
45,09-06-2019 06:44,
49,09-06-2019 09:35,
51,09-06-2019 12:34,
51,09-06-2019 12:36,
47,09-06-2019 15:32,
44,09-06-2019 18:31,
44,09-06-2019 18:33,
44,09-06-2019 18:38,
41,10-06-2019 00:29,
42,10-06-2019 03:27,
44,10-06-2019 06:26,
49,10-06-2019 09:24,
49,10-06-2019 09:27,
49,10-06-2019 09:32,
50,10-06-2019 12:23,
46,10-06-2019 15:22,
42,10-06-2019 18:20,
42,10-06-2019 18:22,
42,10-06-2019 18:27,
44,10-06-2019 21:19,
43,11-06-2019 00:17,
43,11-06-2019 00:20,
43,11-06-2019 00:25,
42,11-06-2019 03:16,
46,11-06-2019 06:15,
46,11-06-2019 06:17,
46,11-06-2019 06:22,
51,11-06-2019 09:13,
53,11-06-2019 12:43,
53,11-06-2019 12:45,
53,11-06-2019 12:50,
50,11-06-2019 15:17,
50,11-06-2019 15:18,
50,11-06-2019 15:23,
46,11-06-2019 18:11,
46,11-06-2019 18:13,
46,11-06-2019 18:18,
48,11-06-2019 21:27,
48,11-06-2019 21:29,
49,12-06-2019 00:06,
49,12-06-2019 00:08,
49,12-06-2019 00:14,
48,12-06-2019 03:05,
48,12-06-2019 03:07,
48,12-06-2019 03:12,
52,12-06-2019 06:34,
52,12-06-2019 06:36,
52,12-06-2019 06:41,
54,12-06-2019 09:20,
54,12-06-2019 09:22,
54,12-06-2019 09:27,
54,12-06-2019 12:55,
54,12-06-2019 12:57,
52,12-06-2019 15:14,
52,12-06-2019 15:16,
49,12-06-2019 19:22,
49,12-06-2019 19:24,
49,12-06-2019 19:29,
50,12-06-2019 20:56,
50,12-06-2019 20:59,
50,12-06-2019 21:04,
55,12-06-2019 23:55,
55,12-06-2019 23:57,
55,13-06-2019 00:02,
58,13-06-2019 02:54,
58,13-06-2019 02:56,
59,13-06-2019 05:52,
59,13-06-2019 05:55,
59,13-06-2019 06:00,
62,13-06-2019 08:51,
62,13-06-2019 08:53,
62,13-06-2019 08:58,
64,13-06-2019 11:49,
64,13-06-2019 11:52,
64,13-06-2019 11:57,
64,13-06-2019 14:48,
64,13-06-2019 14:50,
64,13-06-2019 14:55,
60,13-06-2019 17:47,
60,13-06-2019 17:49,
60,13-06-2019 17:54,
60,13-06-2019 20:45,
60,13-06-2019 20:47,
60,13-06-2019 20:53,
62,13-06-2019 23:44,
62,13-06-2019 23:46,
62,13-06-2019 23:51,
62,14-06-2019 02:42,
63,14-06-2019 05:41,
63,14-06-2019 05:43,
64,14-06-2019 08:39,
64,14-06-2019 11:38,
64,14-06-2019 11:40,
64,14-06-2019 11:45,
64,14-06-2019 14:37,
57,14-06-2019 17:35,
58,14-06-2019 20:34,
58,14-06-2019 20:36,
57,14-06-2019 23:33,
57,14-06-2019 23:35,
57,14-06-2019 23:40,
58,15-06-2019 02:31,
60,15-06-2019 05:30,
60,15-06-2019 05:32,
62,15-06-2019 08:28,
64,15-06-2019 11:27,
64,15-06-2019 11:29,
62,15-06-2019 14:26,
62,15-06-2019 14:28,
62,15-06-2019 17:24,
62,15-06-2019 17:26,
62,15-06-2019 17:31,
62,15-06-2019 20:23,
62,15-06-2019 20:25,
62,15-06-2019 20:30,
63,15-06-2019 23:21,
63,15-06-2019 23:23,
63,15-06-2019 23:29,
66,16-06-2019 02:20,
66,16-06-2019 02:22,
68,16-06-2019 05:18,
69,16-06-2019 08:17,
69,16-06-2019 08:20,
69,16-06-2019 08:24,
69,16-06-2019 11:16,
68,16-06-2019 14:14,
65,16-06-2019 17:13,
65,16-06-2019 17:15,
65,16-06-2019 17:20,
66,16-06-2019 20:12,
66,16-06-2019 20:14,
67,16-06-2019 23:10,
67,16-06-2019 23:13,
67,16-06-2019 23:18,
69,17-06-2019 02:09,
69,17-06-2019 05:07,
70,17-06-2019 08:06,
70,17-06-2019 08:08,
70,17-06-2019 08:13,
70,17-06-2019 11:05,
70,17-06-2019 11:07,
70,17-06-2019 11:12,
66,17-06-2019 14:03,
66,17-06-2019 17:02,
66,17-06-2019 17:04,
66,17-06-2019 17:09,
66,17-06-2019 20:00,
66,17-06-2019 20:02,
68,17-06-2019 22:59,
68,18-06-2019 01:57,
68,18-06-2019 02:00,
68,18-06-2019 02:05,
70,18-06-2019 04:56,
72,18-06-2019 07:55,
72,18-06-2019 07:57,
72,18-06-2019 08:02,
72,18-06-2019 08:02,
75,18-06-2019 10:53,
75,18-06-2019 10:56,
75,18-06-2019 11:01,
79,18-06-2019 13:52,
79,18-06-2019 13:54,
79,18-06-2019 13:59,
79,18-06-2019 16:50,
79,18-06-2019 16:53,
79,18-06-2019 16:58,
81,18-06-2019 19:49,
81,18-06-2019 19:51,
81,18-06-2019 19:56,
82,18-06-2019 22:48,
82,19-06-2019 01:46,
82,19-06-2019 01:48,
82,19-06-2019 01:54,
84,19-06-2019 04:45,
84,19-06-2019 04:47,
83,19-06-2019 07:43,
84,19-06-2019 10:42,
84,19-06-2019 10:44,
85,19-06-2019 13:41,
85,19-06-2019 13:43,
79,19-06-2019 16:39,
79,19-06-2019 16:41,
77,19-06-2019 19:38,
77,19-06-2019 19:40,
77,19-06-2019 19:45,
77,19-06-2019 22:36,
77,19-06-2019 22:39,
77,19-06-2019 22:44,
76,20-06-2019 01:35,
76,20-06-2019 01:37,
76,20-06-2019 04:34,
76,20-06-2019 04:36,
76,20-06-2019 04:41,
79,20-06-2019 07:32,
79,20-06-2019 07:34,
79,20-06-2019 07:39,
64,12-07-2019 10:29,
64,12-07-2019 10:30,
56,12-07-2019 13:29,
50,12-07-2019 16:27,
50,12-07-2019 19:26,
55,12-07-2019 22:25,
59,13-07-2019 01:23,
66,13-07-2019 04:22,
71,13-07-2019 07:20,
66,13-07-2019 10:19,
57,13-07-2019 13:17,
51,13-07-2019 16:16,
49,13-07-2019 19:15,
52,13-07-2019 22:13,
60,14-07-2019 01:12,
68,14-07-2019 04:10,
73,14-07-2019 07:09,
73,14-07-2019 07:11,
67,14-07-2019 10:08,
59,14-07-2019 13:06,
50,14-07-2019 16:05,
51,14-07-2019 19:03,
55,14-07-2019 22:02,
63,15-07-2019 01:01,
69,15-07-2019 03:59,
72,15-07-2019 06:58,
67,15-07-2019 09:56,
59,15-07-2019 12:55,
52,15-07-2019 15:54,
51,15-07-2019 18:52,
54,15-07-2019 21:51,
59,16-07-2019 00:49,
66,16-07-2019 03:48,
71,16-07-2019 06:47,
68,16-07-2019 09:45,
60,16-07-2019 12:44,
52,16-07-2019 15:42,
49,16-07-2019 18:41,
52,16-07-2019 21:40,
57,17-07-2019 00:38,
63,17-07-2019 03:37,
71,17-07-2019 06:35,
70,17-07-2019 09:34,
61,17-07-2019 12:32,
53,17-07-2019 15:31,
52,17-07-2019 18:30,
57,17-07-2019 21:28,
61,18-07-2019 00:27,
65,18-07-2019 03:26,
72,18-07-2019 06:24,
66,18-07-2019 09:23,
56,18-07-2019 12:21,
48,18-07-2019 15:20,
46,18-07-2019 18:18,
52,18-07-2019 21:17,
58,19-07-2019 00:16,
64,19-07-2019 03:14,
69,19-07-2019 06:13,
60,19-07-2019 09:11,
49,19-07-2019 12:10,
44,19-07-2019 15:09,
48,19-07-2019 18:07,
58,19-07-2019 21:06,
66,20-07-2019 00:04,
69,20-07-2019 03:03,
73,20-07-2019 06:02,
64,20-07-2019 09:00,
47,20-07-2019 11:59,
42,20-07-2019 14:57,
46,20-07-2019 17:56,
52,20-07-2019 20:55,
57,20-07-2019 23:53,
87,29-07-2019 19:13,
92,29-07-2019 22:12,
97,30-07-2019 01:10,
100,30-07-2019 04:09,
100,30-07-2019 07:08,
96,30-07-2019 10:06,
84,30-07-2019 13:05,
79,30-07-2019 16:03,
81,30-07-2019 19:02,
86,30-07-2019 22:01,
91,31-07-2019 00:59,
95,31-07-2019 03:58,
98,31-07-2019 06:56,
95,31-07-2019 09:55,
89,31-07-2019 12:53,
80,31-07-2019 15:52,
79,31-07-2019 18:51,
87,31-07-2019 21:49,
93,01-08-2019 00:48,
97,01-08-2019 03:46,
100,01-08-2019 06:45,
100,01-08-2019 09:44,
100,01-08-2019 12:42,
100,01-08-2019 15:41,
100,01-08-2019 18:39,
100,01-08-2019 21:38,
88,02-08-2019 12:31,
82,02-08-2019 15:29,
80,02-08-2019 18:28,
88,02-08-2019 21:27,
94,03-08-2019 00:25,
99,03-08-2019 03:24,
100,03-08-2019 06:22,
93,03-08-2019 09:21,
77,03-08-2019 12:20,
69,03-08-2019 15:18,
76,03-08-2019 18:17,
83,03-08-2019 21:15,
88,04-08-2019 00:14,
90,04-08-2019 03:13,
94,04-08-2019 06:11,
88,04-08-2019 09:10,
76,04-08-2019 12:08,
69,04-08-2019 15:07,
71,04-08-2019 18:06,
79,04-08-2019 21:04,
86,05-08-2019 00:03,
89,05-08-2019 03:01,
92,05-08-2019 06:00,
81,05-08-2019 11:57,
74,05-08-2019 14:56,
72,05-08-2019 17:54,
79,05-08-2019 20:53,
83,05-08-2019 23:52,
88,06-08-2019 02:50,
78,06-08-2019 11:46,
71,06-08-2019 14:44,
69,06-08-2019 17:43,
76,06-08-2019 20:42,
80,06-08-2019 23:40,
86,07-08-2019 02:39,
92,07-08-2019 05:37,
87,07-08-2019 08:36,
77,07-08-2019 11:35,
74,07-08-2019 14:33,
70,07-08-2019 17:32,
77,07-08-2019 20:30,
84,07-08-2019 23:29,
88,08-08-2019 02:28,
91,08-08-2019 05:26,
93,08-08-2019 08:25,
79,08-08-2019 11:23,
77,08-08-2019 14:22,
78,08-08-2019 17:21,
83,08-08-2019 20:19,
90,08-08-2019 23:18,
94,09-08-2019 02:16,
97,09-08-2019 05:15,
100,09-08-2019 08:14,
100,09-08-2019 11:12,
93,09-08-2019 14:11,
91,09-08-2019 17:09,
98,09-08-2019 20:08,
100,09-08-2019 23:07,
100,10-08-2019 02:05,
100,10-08-2019 05:04,
100,10-08-2019 08:02,
100,10-08-2019 11:01,
100,10-08-2019 13:59,
100,10-08-2019 16:58,
100,10-08-2019 19:57,
100,10-08-2019 22:55,
100,11-08-2019 01:54,
100,11-08-2019 04:53,
100,11-08-2019 07:51,
100,11-08-2019 10:50,
94,11-08-2019 13:48,
90,11-08-2019 16:47,
96,11-08-2019 19:46,
100,11-08-2019 22:44,
100,12-08-2019 01:43,
100,12-08-2019 04:41,
100,12-08-2019 04:44,
100,12-08-2019 07:40,
90,12-08-2019 10:39,
78,12-08-2019 13:37,
74,12-08-2019 16:36,
79,12-08-2019 19:34,
89,12-08-2019 22:33,
96,13-08-2019 01:32,
99,13-08-2019 04:30,
100,13-08-2019 07:29,
97,13-08-2019 10:27,
79,13-08-2019 13:26,
72,13-08-2019 16:25,
77,13-08-2019 19:23,
88,13-08-2019 22:22,
88,13-08-2019 22:24,
96,14-08-2019 01:21,
98,14-08-2019 04:19,
100,14-08-2019 07:18,
78,14-08-2019 13:15,
76,14-08-2019 16:13,
85,14-08-2019 19:12,
93,14-08-2019 22:11,
96,15-08-2019 01:09,
100,15-08-2019 04:08,
100,15-08-2019 07:06,
100,15-08-2019 10:05,
100,15-08-2019 13:04,
100,15-08-2019 16:02,
100,15-08-2019 19:01,
100,15-08-2019 21:59,
100,16-08-2019 00:58,
100,16-08-2019 03:57,
100,16-08-2019 06:55,
100,16-08-2019 09:54,
100,16-08-2019 12:52,
100,16-08-2019 15:51,
100,16-08-2019 18:50,
100,16-08-2019 18:52,
100,16-08-2019 21:48,
100,17-08-2019 00:47,
100,17-08-2019 03:45,
100,17-08-2019 06:44,
100,17-08-2019 09:43,
98,17-08-2019 12:41,
87,17-08-2019 15:40,
88,17-08-2019 18:39,
96,17-08-2019 21:37,
99,18-08-2019 00:36,
100,18-08-2019 06:33,
98,18-08-2019 09:32,
82,18-08-2019 12:30,
81,18-08-2019 15:29,
80,18-08-2019 18:27,
90,18-08-2019 21:26,
97,19-08-2019 00:25,
99,19-08-2019 03:23,
100,19-08-2019 06:22,
100,19-08-2019 09:20,
97,19-08-2019 12:19,
95,19-08-2019 15:18,
96,19-08-2019 18:16,
100,20-08-2019 00:13,
100,20-08-2019 03:12,
100,20-08-2019 06:11,
100,20-08-2019 09:09,
87,20-08-2019 12:08,
76,20-08-2019 15:07,
77,20-08-2019 18:05,
87,20-08-2019 21:04,
95,21-08-2019 00:02,
99,21-08-2019 03:01,
100,21-08-2019 05:59,
100,21-08-2019 08:58,
82,21-08-2019 11:57,
73,21-08-2019 14:55,
72,21-08-2019 17:54,
84,21-08-2019 20:53,
91,21-08-2019 23:51,
96,22-08-2019 02:50,
99,22-08-2019 05:48,
98,22-08-2019 08:47,
81,22-08-2019 11:46,
68,22-08-2019 14:44,
67,22-08-2019 17:43,
79,22-08-2019 20:41,
88,22-08-2019 23:40,
94,23-08-2019 02:39,
98,23-08-2019 05:37,
98,23-08-2019 08:36,
76,23-08-2019 11:34,
65,23-08-2019 14:33,
65,23-08-2019 17:32,
74,23-08-2019 20:30,
85,23-08-2019 23:29,
91,24-08-2019 02:27,
96,24-08-2019 05:26,
96,24-08-2019 08:25,
76,24-08-2019 11:23,
65,24-08-2019 14:22,
65,24-08-2019 17:21,
72,24-08-2019 20:20,
83,24-08-2019 23:18,
90,25-08-2019 02:17,
95,25-08-2019 08:14,
73,25-08-2019 11:13,
62,25-08-2019 17:10,
68,25-08-2019 20:08,
78,25-08-2019 23:07,
86,26-08-2019 02:06,
91,26-08-2019 05:04,
93,26-08-2019 08:03,
84,26-08-2019 11:01,
81,26-08-2019 14:00,
79,26-08-2019 16:59,
83,26-08-2019 19:57,
89,26-08-2019 22:56,
93,27-08-2019 01:54,
96,27-08-2019 04:53,
98,27-08-2019 07:52,
86,27-08-2019 10:50,
78,27-08-2019 13:49,
77,27-08-2019 16:47,
86,27-08-2019 19:46,
97,28-08-2019 01:43,
100,28-08-2019 04:42,
100,28-08-2019 07:40,
100,28-08-2019 10:39,
91,28-08-2019 13:38,
87,28-08-2019 16:36,
92,28-08-2019 19:35,
99,28-08-2019 22:34,
100,29-08-2019 01:32,
100,29-08-2019 07:29,
100,29-08-2019 10:28,
88,29-08-2019 13:27,
82,29-08-2019 16:25,
95,29-08-2019 22:22,
100,30-08-2019 01:21,
100,30-08-2019 04:19,
100,30-08-2019 07:18,
90,30-08-2019 10:17,
78,30-08-2019 13:15,
75,30-08-2019 16:14,
78,30-08-2019 19:13,
87,30-08-2019 22:11,
94,31-08-2019 01:10,
99,31-08-2019 04:08,
100,31-08-2019 07:07,
96,31-08-2019 10:06,
84,31-08-2019 13:07,
94,31-08-2019 16:03,
100,31-08-2019 19:01,
100,31-08-2019 22:00,
100,01-09-2019 00:59,
100,01-09-2019 03:57,
100,01-09-2019 06:56,
100,01-09-2019 06:58,
93,01-09-2019 09:55,
72,01-09-2019 12:53,
75,01-09-2019 18:51,
96,02-09-2019 00:48,
100,02-09-2019 03:47,
100,02-09-2019 06:45,
75,02-09-2019 12:42,
71,02-09-2019 15:41,
100,03-09-2019 07:10,
,,
SENSOR:,Ambient temperature,Deg Centigrade
VALUE, TIMESTAMP,
29,01-05-2019 07:56,
29,01-05-2019 07:58,
29,01-05-2019 08:03,
33,01-05-2019 10:54,
35,01-05-2019 13:53,
36,01-05-2019 16:51,
28,01-05-2019 19:50,
27,01-05-2019 22:49,
22,02-05-2019 01:47,
22,02-05-2019 01:49,
21,02-05-2019 04:46,
30,02-05-2019 07:44,
30,02-05-2019 07:47,
34,02-05-2019 10:43,
36,02-05-2019 13:42,
36,02-05-2019 13:44,
36,02-05-2019 13:49,
36,02-05-2019 16:40,
36,02-05-2019 16:43,
36,02-05-2019 16:48,
27,02-05-2019 19:39,
25,02-05-2019 22:37,
19,03-05-2019 04:35,
27,03-05-2019 07:33,
37,03-05-2019 10:32,
36,03-05-2019 13:30,
36,03-05-2019 16:29,
28,03-05-2019 19:28,
27,03-05-2019 22:26,
24,04-05-2019 01:25,
24,04-05-2019 01:27,
22,04-05-2019 04:23,
26,04-05-2019 07:22,
35,04-05-2019 10:21,
35,04-05-2019 10:23,
35,04-05-2019 10:28,
34,04-05-2019 13:19,
36,04-05-2019 16:18,
36,04-05-2019 16:20,
36,04-05-2019 16:25,
28,04-05-2019 19:17,
28,04-05-2019 19:19,
27,04-05-2019 22:15,
27,04-05-2019 22:17,
27,04-05-2019 22:22,
24,05-05-2019 01:14,
24,05-05-2019 01:16,
24,05-05-2019 01:21,
22,05-05-2019 04:12,
25,05-05-2019 07:11,
25,05-05-2019 07:13,
25,05-05-2019 07:18,
32,05-05-2019 10:09,
32,05-05-2019 10:12,
32,05-05-2019 10:17,
34,05-05-2019 13:08,
36,05-05-2019 16:07,
36,05-05-2019 16:09,
36,05-05-2019 16:14,
30,05-05-2019 19:05,
30,05-05-2019 19:07,
25,05-05-2019 22:04,
24,06-05-2019 01:02,
20,06-05-2019 04:01,
24,06-05-2019 06:59,
34,06-05-2019 09:58,
34,06-05-2019 10:00,
34,06-05-2019 10:06,
35,06-05-2019 12:57,
37,06-05-2019 15:55,
31,06-05-2019 18:54,
31,06-05-2019 18:56,
31,06-05-2019 19:01,
25,06-05-2019 21:52,
24,07-05-2019 00:51,
21,07-05-2019 03:50,
21,07-05-2019 03:52,
21,07-05-2019 03:57,
22,07-05-2019 06:48,
22,07-05-2019 06:50,
37,07-05-2019 09:47,
35,07-05-2019 12:45,
37,07-05-2019 15:44,
33,07-05-2019 18:43,
33,07-05-2019 18:45,
33,07-05-2019 18:50,
29,07-05-2019 21:41,
23,08-05-2019 00:40,
23,08-05-2019 00:42,
18,08-05-2019 03:39,
18,08-05-2019 03:41,
18,08-05-2019 03:46,
21,08-05-2019 06:37,
32,08-05-2019 09:36,
35,08-05-2019 12:34,
37,08-05-2019 15:33,
37,08-05-2019 15:35,
37,08-05-2019 15:40,
33,08-05-2019 18:31,
33,08-05-2019 18:34,
33,08-05-2019 18:39,
25,08-05-2019 21:30,
21,09-05-2019 00:28,
18,09-05-2019 03:27,
18,09-05-2019 03:29,
19,09-05-2019 06:26,
32,09-05-2019 09:24,
32,09-05-2019 09:26,
33,09-05-2019 12:23,
33,09-05-2019 12:25,
33,09-05-2019 12:30,
35,09-05-2019 15:22,
35,09-05-2019 15:24,
35,09-05-2019 15:29,
32,09-05-2019 18:38,
32,09-05-2019 18:41,
25,09-05-2019 21:19,
25,09-05-2019 21:21,
24,10-05-2019 00:17,
21,10-05-2019 03:16,
21,10-05-2019 03:18,
21,10-05-2019 03:23,
20,10-05-2019 06:14,
28,10-05-2019 09:13,
33,10-05-2019 12:12,
33,10-05-2019 12:14,
35,10-05-2019 15:11,
35,10-05-2019 15:12,
35,10-05-2019 15:18,
33,10-05-2019 18:09,
29,10-05-2019 21:07,
26,11-05-2019 00:06,
25,11-05-2019 03:05,
25,11-05-2019 03:07,
20,11-05-2019 06:03,
30,11-05-2019 09:02,
34,11-05-2019 12:01,
34,11-05-2019 12:03,
37,11-05-2019 14:59,
37,11-05-2019 15:01,
35,11-05-2019 17:58,
30,11-05-2019 20:56,
27,11-05-2019 23:55,
27,11-05-2019 23:57,
27,12-05-2019 00:02,
25,12-05-2019 02:53,
21,12-05-2019 05:53,
21,12-05-2019 05:54,
21,12-05-2019 06:01,
31,12-05-2019 08:51,
34,12-05-2019 11:49,
35,12-05-2019 14:48,
35,12-05-2019 17:46,
28,12-05-2019 20:45,
28,12-05-2019 20:47,
26,12-05-2019 23:44,
24,13-05-2019 02:42,
22,13-05-2019 05:41,
22,13-05-2019 05:43,
33,13-05-2019 08:39,
34,13-05-2019 11:38,
37,13-05-2019 14:37,
37,13-05-2019 14:39,
36,13-05-2019 17:35,
36,13-05-2019 17:37,
36,13-05-2019 17:43,
27,13-05-2019 20:34,
27,13-05-2019 20:36,
26,13-05-2019 23:32,
26,13-05-2019 23:35,
26,13-05-2019 23:40,
21,14-05-2019 02:31,
21,14-05-2019 02:33,
20,14-05-2019 05:30,
30,14-05-2019 08:28,
35,14-05-2019 11:27,
35,14-05-2019 11:29,
37,14-05-2019 14:25,
36,14-05-2019 17:24,
36,14-05-2019 17:26,
30,14-05-2019 20:23,
30,14-05-2019 20:25,
30,14-05-2019 20:30,
26,14-05-2019 23:21,
24,15-05-2019 02:20,
24,15-05-2019 02:22,
21,15-05-2019 05:18,
30,15-05-2019 08:17,
34,15-05-2019 11:29,
34,15-05-2019 11:34,
36,15-05-2019 14:14,
36,15-05-2019 14:16,
36,15-05-2019 14:21,
36,15-05-2019 17:13,
36,15-05-2019 17:15,
36,15-05-2019 17:20,
30,15-05-2019 20:11,
26,15-05-2019 23:10,
26,15-05-2019 23:12,
25,16-05-2019 02:09,
25,16-05-2019 02:11,
25,16-05-2019 02:16,
22,16-05-2019 05:07,
22,16-05-2019 05:09,
30,16-05-2019 08:06,
30,16-05-2019 08:08,
30,16-05-2019 08:13,
34,16-05-2019 11:04,
34,16-05-2019 11:06,
36,16-05-2019 14:03,
36,16-05-2019 14:05,
36,16-05-2019 14:10,
36,16-05-2019 17:02,
36,16-05-2019 17:04,
30,16-05-2019 20:00,
25,16-05-2019 22:59,
25,16-05-2019 23:01,
25,16-05-2019 23:06,
25,17-05-2019 01:57,
25,17-05-2019 01:59,
23,17-05-2019 04:56,
23,17-05-2019 04:58,
29,17-05-2019 07:54,
33,17-05-2019 10:53,
36,17-05-2019 13:52,
36,17-05-2019 13:54,
36,17-05-2019 16:50,
36,17-05-2019 16:53,
36,17-05-2019 16:58,
28,17-05-2019 19:49,
26,17-05-2019 22:47,
26,17-05-2019 22:50,
26,17-05-2019 22:55,
22,18-05-2019 01:46,
22,18-05-2019 04:45,
22,18-05-2019 04:47,
29,18-05-2019 07:43,
36,18-05-2019 10:42,
37,18-05-2019 13:41,
37,18-05-2019 13:43,
36,18-05-2019 16:39,
24,18-05-2019 22:36,
22,19-05-2019 01:35,
22,19-05-2019 01:37,
21,19-05-2019 04:34,
21,19-05-2019 04:36,
21,19-05-2019 04:41,
31,19-05-2019 07:32,
31,19-05-2019 07:35,
31,19-05-2019 07:41,
36,19-05-2019 10:31,
38,19-05-2019 13:29,
38,19-05-2019 16:28,
38,19-05-2019 16:30,
38,19-05-2019 16:36,
30,19-05-2019 19:27,
26,19-05-2019 22:25,
26,20-05-2019 01:24,
23,20-05-2019 04:22,
31,20-05-2019 07:21,
36,20-05-2019 10:20,
36,20-05-2019 10:22,
38,20-05-2019 13:18,
38,20-05-2019 13:21,
38,20-05-2019 16:17,
32,20-05-2019 19:16,
26,20-05-2019 22:14,
25,21-05-2019 01:13,
24,21-05-2019 04:11,
24,21-05-2019 04:13,
24,21-05-2019 04:19,
32,21-05-2019 07:10,
32,21-05-2019 07:12,
32,21-05-2019 07:17,
37,21-05-2019 10:08,
37,21-05-2019 10:11,
38,21-05-2019 13:07,
39,21-05-2019 16:06,
39,21-05-2019 16:13,
34,21-05-2019 19:04,
34,21-05-2019 19:07,
34,21-05-2019 19:12,
30,21-05-2019 22:03,
30,21-05-2019 22:05,
30,21-05-2019 22:10,
27,22-05-2019 01:01,
24,22-05-2019 04:00,
29,22-05-2019 06:59,
35,22-05-2019 09:58,
35,22-05-2019 10:00,
35,22-05-2019 10:05,
38,22-05-2019 15:55,
35,22-05-2019 18:53,
31,22-05-2019 21:52,
28,23-05-2019 00:50,
25,23-05-2019 03:49,
27,23-05-2019 06:47,
27,23-05-2019 06:50,
27,23-05-2019 06:55,
36,23-05-2019 09:46,
36,23-05-2019 09:48,
29,23-05-2019 12:45,
29,23-05-2019 12:47,
29,23-05-2019 12:52,
34,23-05-2019 15:43,
34,23-05-2019 18:42,
30,23-05-2019 21:40,
26,24-05-2019 00:39,
24,24-05-2019 03:38,
25,24-05-2019 06:36,
25,24-05-2019 06:38,
25,24-05-2019 06:43,
32,24-05-2019 09:35,
32,24-05-2019 09:37,
32,24-05-2019 09:42,
35,24-05-2019 12:33,
35,24-05-2019 12:36,
35,24-05-2019 12:41,
37,24-05-2019 15:32,
33,24-05-2019 18:31,
33,24-05-2019 21:29,
33,24-05-2019 21:31,
33,24-05-2019 21:37,
32,25-05-2019 00:28,
32,25-05-2019 03:26,
32,25-05-2019 03:29,
32,25-05-2019 03:34,
31,25-05-2019 06:25,
31,25-05-2019 06:27,
31,25-05-2019 06:32,
30,25-05-2019 09:24,
30,25-05-2019 09:26,
31,25-05-2019 12:22,
31,25-05-2019 12:24,
32,25-05-2019 15:21,
32,25-05-2019 15:23,
33,25-05-2019 18:20,
33,25-05-2019 18:22,
33,25-05-2019 18:27,
33,25-05-2019 21:19,
33,25-05-2019 21:21,
33,26-05-2019 00:17,
